age,gender,split,final
36,M,02:10:31,05:36:07
56,M,02:00:31,05:36:07
42,M,02:20:19,05:36:08
33,M,02:16:11,05:36:08
37,W,02:26:01,05:36:08
41,M,02:16:12,05:36:08
51,M,02:17:05,05:36:09
52,M,02:17:50,05:36:09
44,M,02:13:40,05:36:09
48,M,02:23:04,05:36:09
37,W,02:18:18,05:36:09
40,M,02:19:20,05:36:09
41,W,02:04:37,05:36:09
56,M,02:24:11,05:36:09
26,M,02:19:36,05:36:09
29,W,02:20:12,05:36:10
30,M,02:29:59,05:36:11
37,M,02:24:12,05:36:11
51,W,02:21:04,05:36:12
43,M,02:13:37,05:36:12
27,W,02:27:42,05:36:12
39,M,02:15:50,05:36:12
50,M,02:28:22,05:36:13
50,M,02:08:53,05:36:13
41,W,02:21:35,05:36:13
30,W,02:19:44,05:36:13
46,M,02:17:26,05:36:14
55,M,02:13:58,05:36:14
58,M,02:18:49,05:36:14
58,M,02:16:08,05:36:15
50,M,02:18:37,05:36:15
32,W,02:22:03,05:36:16
51,W,02:30:21,05:36:16
38,W,02:20:03,05:36:17
45,M,02:07:28,05:36:17
38,M,02:21:14,05:36:17
43,M,02:04:39,05:36:17
35,W,02:18:21,05:36:17
27,M,02:17:52,05:36:17
32,M,02:14:48,05:36:18
40,W,02:22:05,05:36:18
59,M,02:17:04,05:36:18
45,W,02:23:57,05:36:18
33,W,02:15:37,05:36:19
50,M,02:17:50,05:36:20
29,M,02:22:26,05:36:20
24,W,02:06:34,05:36:20
39,W,02:07:09,05:36:20
28,M,02:22:09,05:36:20
57,M,02:18:23,05:36:21
46,M,02:16:34,05:36:21
49,W,02:23:47,05:36:22
44,W,02:17:09,05:36:22
42,M,02:21:13,05:36:22
41,M,02:13:22,05:36:22
50,M,02:12:26,05:36:22
36,M,02:17:37,05:36:22
41,M,02:20:43,05:36:22
30,M,02:15:21,05:36:23
41,M,02:16:14,05:36:24
44,W,02:17:51,05:36:24
42,W,02:19:19,05:36:24
45,W,02:17:50,05:36:24
54,M,02:21:03,05:36:24
43,W,02:15:49,05:36:25
51,W,02:10:50,05:36:25
25,M,02:00:01,05:36:25
43,M,02:21:53,05:36:26
31,M,02:20:41,05:36:26
42,M,02:18:57,05:36:26
23,W,02:17:16,05:36:27
40,M,02:16:43,05:36:28
41,M,02:14:51,05:36:28
50,M,02:22:52,05:36:28
67,M,02:25:27,05:36:28
49,M,02:22:14,05:36:28
44,M,02:17:47,05:36:29
55,M,02:21:28,05:36:29
40,M,02:11:03,05:36:29
32,W,02:17:10,05:36:29
38,W,02:18:48,05:36:29
32,M,02:14:59,05:36:30
44,W,02:20:42,05:36:30
48,M,02:12:17,05:36:30
32,W,02:20:33,05:36:30
35,W,02:15:43,05:36:31
26,W,02:22:27,05:36:31
49,W,02:16:37,05:36:31
52,M,02:08:15,05:36:32
37,W,02:27:56,05:36:32
53,W,02:14:26,05:36:32
61,M,02:16:53,05:36:32
58,M,02:23:40,05:36:33
57,W,02:17:41,05:36:33
77,M,02:26:29,05:36:33
31,W,02:26:30,05:36:34
56,M,02:13:01,05:36:34
31,W,02:18:20,05:36:35
28,W,02:24:47,05:36:35
51,W,02:28:21,05:36:35
56,M,02:15:54,05:36:35
39,W,02:14:27,05:36:35
32,W,02:25:50,05:36:35
37,W,02:12:48,05:36:35
23,M,02:18:58,05:36:36
39,W,02:21:52,05:36:36
22,M,02:16:28,05:36:36
27,W,02:19:38,05:36:36
60,M,02:34:42,05:36:36
49,M,02:17:32,05:36:37
48,M,02:21:23,05:36:37
43,M,02:25:31,05:36:38
49,W,02:13:29,05:36:38
18,M,02:15:24,05:36:38
23,M,02:25:39,05:36:38
41,M,02:14:43,05:36:38
45,M,02:02:11,05:36:39
41,M,02:20:43,05:36:39
42,M,02:21:19,05:36:39
31,W,02:14:19,05:36:40
32,M,02:19:06,05:36:40
25,W,02:20:04,05:36:41
33,M,02:13:11,05:36:41
31,W,02:28:18,05:36:41
27,M,02:17:59,05:36:42
34,W,02:28:28,05:36:42
52,M,02:29:29,05:36:44
42,W,02:31:13,05:36:44
40,M,02:10:48,05:36:44
65,M,02:23:22,05:36:45
38,W,02:15:45,05:36:45
51,W,02:17:38,05:36:45
47,W,02:22:14,05:36:45
24,W,02:22:37,05:36:45
41,W,02:29:05,05:36:46
28,W,02:13:26,05:36:46
52,M,02:14:53,05:36:46
25,W,02:11:53,05:36:46
66,M,02:18:19,05:36:46
33,W,02:16:32,05:36:46
39,M,02:21:44,05:36:47
43,M,02:26:05,05:36:47
40,M,02:15:59,05:36:47
45,M,02:15:06,05:36:47
50,M,02:19:45,05:36:48
40,M,02:14:13,05:36:48
41,M,02:17:18,05:36:48
65,M,02:07:07,05:36:48
42,W,02:16:25,05:36:48
45,W,02:19:45,05:36:48
24,W,02:26:40,05:36:49
25,W,02:21:01,05:36:49
35,M,02:24:28,05:36:49
38,M,02:16:56,05:36:50
49,W,02:22:05,05:36:50
36,W,02:13:38,05:36:51
40,M,02:09:24,05:36:51
54,W,02:27:18,05:36:51
55,M,02:25:38,05:36:51
37,M,02:16:55,05:36:51
40,M,02:28:15,05:36:52
28,W,02:24:42,05:36:52
65,M,02:23:51,05:36:53
49,M,02:20:50,05:36:53
34,W,02:15:59,05:36:53
50,M,02:17:44,05:36:54
45,W,02:15:14,05:36:54
27,W,02:18:30,05:36:54
56,M,02:11:10,05:36:54
56,M,02:18:58,05:36:54
44,W,02:19:37,05:36:54
33,M,02:04:56,05:36:55
28,M,02:10:29,05:36:55
45,M,02:15:20,05:36:56
35,M,02:13:03,05:36:56
26,W,02:24:41,05:36:56
35,W,02:14:43,05:36:56
63,M,02:24:59,05:36:56
59,W,02:28:12,05:36:57
51,W,02:35:23,05:36:57
42,W,02:17:00,05:36:58
31,W,02:28:03,05:36:58
31,W,02:18:00,05:36:58
67,M,02:14:23,05:36:58
67,M,02:12:52,05:36:59
42,M,02:19:21,05:36:59
41,M,02:10:13,05:36:59
69,W,02:25:18,05:37:00
25,W,02:16:19,05:37:00
38,W,02:21:42,05:37:00
38,W,02:18:01,05:37:00
33,W,02:29:47,05:37:00
36,W,02:17:40,05:37:01
35,M,02:26:42,05:37:01
28,W,02:13:51,05:37:02
27,W,02:13:49,05:37:02
53,W,02:15:10,05:37:02
44,M,02:19:31,05:37:02
46,M,02:23:59,05:37:02
42,M,02:20:48,05:37:02
33,W,02:23:15,05:37:02
35,W,02:17:23,05:37:03
39,M,02:20:27,05:37:03
27,W,02:30:31,05:37:03
41,W,02:25:36,05:37:03
26,W,02:19:19,05:37:04
30,W,02:17:12,05:37:04
30,W,02:13:13,05:37:05
51,M,02:12:38,05:37:05
42,M,02:20:02,05:37:06
51,M,02:11:22,05:37:06
35,M,02:12:30,05:37:07
38,W,02:18:44,05:37:07
30,W,02:25:19,05:37:07
32,M,02:05:07,05:37:07
38,M,02:07:46,05:37:08
46,W,02:21:13,05:37:09
41,M,02:10:15,05:37:09
35,M,02:14:56,05:37:09
30,W,02:23:08,05:37:10
50,W,02:21:47,05:37:11
48,M,02:30:46,05:37:12
50,M,02:04:00,05:37:12
63,W,02:20:21,05:37:12
36,M,02:19:14,05:37:12
47,W,02:23:38,05:37:13
35,W,02:20:07,05:37:13
33,M,02:19:04,05:37:13
44,W,02:12:15,05:37:14
72,M,02:14:30,05:37:14
38,M,02:20:27,05:37:15
43,M,02:27:50,05:37:15
36,W,02:17:03,05:37:15
50,M,02:30:24,05:37:16
60,M,02:15:33,05:37:16
36,W,02:36:51,05:37:17
52,W,02:15:18,05:37:18
30,W,02:06:29,05:37:18
32,W,02:24:36,05:37:19
31,M,02:26:59,05:37:19
35,W,02:16:00,05:37:19
33,W,02:25:13,05:37:19
46,M,02:25:53,05:37:19
48,M,02:17:43,05:37:19
49,M,02:28:24,05:37:20
33,M,02:15:18,05:37:20
48,W,02:25:26,05:37:20
31,M,02:16:39,05:37:20
38,M,02:05:12,05:37:20
64,M,02:21:19,05:37:20
44,W,02:19:12,05:37:21
18,M,02:20:05,05:37:21
46,W,02:17:13,05:37:21
41,W,02:14:33,05:37:21
47,M,02:20:24,05:37:21
56,W,02:24:48,05:37:21
39,W,02:25:00,05:37:21
51,M,02:21:20,05:37:23
26,W,02:11:44,05:37:24
55,M,02:22:27,05:37:24
61,M,02:36:38,05:37:24
36,W,02:21:58,05:37:25
37,W,02:20:13,05:37:25
37,W,02:21:51,05:37:25
41,M,02:19:33,05:37:26
51,M,02:09:57,05:37:26
55,M,02:24:23,05:37:26
38,W,02:25:50,05:37:26
44,M,02:10:25,05:37:27
32,W,02:26:57,05:37:27
54,M,02:37:11,05:37:27
57,M,02:20:20,05:37:27
49,M,02:21:52,05:37:27
61,M,02:10:49,05:37:27
41,M,02:11:44,05:37:28
44,W,02:14:13,05:37:28
46,M,02:10:35,05:37:30
39,W,02:20:30,05:37:31
40,W,02:09:52,05:37:31
29,M,02:17:24,05:37:31
37,W,02:22:42,05:37:31
50,M,02:16:08,05:37:32
65,M,02:14:40,05:37:33
42,M,02:19:16,05:37:33
55,M,02:11:35,05:37:34
66,W,02:23:36,05:37:34
26,M,02:07:10,05:37:34
39,M,02:18:39,05:37:34
30,M,02:11:27,05:37:35
33,M,02:09:18,05:37:35
27,M,02:14:13,05:37:36
50,W,02:21:50,05:37:36
44,M,02:21:25,05:37:36
43,M,02:07:28,05:37:36
41,W,02:27:37,05:37:37
45,W,02:24:43,05:37:37
32,M,02:15:53,05:37:38
52,M,02:14:50,05:37:38
64,M,02:16:19,05:37:38
42,M,02:20:28,05:37:39
44,M,02:22:38,05:37:39
31,M,02:25:08,05:37:39
29,M,02:08:51,05:37:40
39,W,02:16:01,05:37:40
44,W,02:22:48,05:37:40
39,W,02:26:07,05:37:41
38,M,02:25:41,05:37:41
26,W,02:18:30,05:37:41
27,W,02:24:10,05:37:41
40,W,02:28:21,05:37:41
50,W,02:19:05,05:37:42
39,W,02:18:02,05:37:42
41,W,02:21:06,05:37:42
30,W,02:21:30,05:37:43
53,M,02:16:05,05:37:43
30,W,02:22:27,05:37:43
40,M,02:14:18,05:37:44
28,M,02:17:00,05:37:44
55,W,02:23:04,05:37:44
58,W,02:27:11,05:37:44
49,M,02:15:57,05:37:45
33,W,02:16:32,05:37:45
67,M,02:24:03,05:37:45
30,W,02:18:58,05:37:46
30,M,02:16:55,05:37:46
26,M,02:39:48,05:37:47
40,M,02:13:30,05:37:47
29,W,02:17:53,05:37:47
41,M,02:16:32,05:37:47
40,W,02:19:55,05:37:47
31,W,02:15:20,05:37:48
25,M,02:14:56,05:37:49
62,M,02:23:53,05:37:49
17,W,02:13:28,05:37:50
49,M,02:16:50,05:37:50
44,W,02:16:14,05:37:50
36,W,02:23:14,05:37:50
51,M,02:20:30,05:37:51
32,W,02:17:58,05:37:52
32,W,02:24:01,05:37:53
25,W,02:10:54,05:37:53
45,W,02:31:33,05:37:53
51,W,02:15:27,05:37:53
44,M,02:19:36,05:37:54
33,W,02:23:17,05:37:54
48,M,02:02:42,05:37:54
33,M,02:21:08,05:37:54
23,W,02:23:24,05:37:54
26,W,02:25:02,05:37:55
57,M,02:22:09,05:37:56
49,M,02:20:43,05:37:56
36,M,02:19:11,05:37:58
29,W,02:17:46,05:37:58
44,M,02:18:33,05:37:58
45,W,02:11:59,05:37:59
34,W,02:22:58,05:37:59
31,W,02:26:19,05:37:59
44,M,02:22:25,05:37:59
39,W,02:28:58,05:38:00
53,W,02:09:38,05:38:00
32,W,02:25:35,05:38:00
28,W,02:24:45,05:38:01
42,M,02:09:43,05:38:01
46,W,02:25:25,05:38:01
59,M,02:21:14,05:38:01
30,M,02:27:11,05:38:02
44,W,02:20:41,05:38:02
55,M,02:13:07,05:38:03
48,M,02:23:26,05:38:03
60,M,02:21:27,05:38:06
37,M,02:22:56,05:38:06
32,W,02:22:14,05:38:07
55,M,02:08:45,05:38:08
38,M,02:16:39,05:38:08
52,M,02:13:41,05:38:08
33,W,02:12:29,05:38:09
54,M,02:18:12,05:38:09
33,W,02:08:38,05:38:10
57,M,02:43:13,05:38:10
40,W,02:27:08,05:38:11
41,M,02:28:50,05:38:11
40,M,02:21:29,05:38:12
50,M,02:24:15,05:38:12
24,W,02:28:51,05:38:12
71,M,02:18:34,05:38:13
48,M,02:23:18,05:38:13
38,M,02:20:59,05:38:14
59,M,02:20:22,05:38:15
48,W,02:18:58,05:38:16
49,M,02:12:10,05:38:16
25,M,02:20:35,05:38:16
37,W,02:22:29,05:38:16
64,W,02:21:15,05:38:17
40,M,02:14:29,05:38:18
37,W,02:27:28,05:38:18
46,M,02:13:07,05:38:18
29,W,02:14:27,05:38:19
38,W,02:22:38,05:38:19
53,M,02:27:54,05:38:19
49,W,02:27:56,05:38:20
45,M,02:11:35,05:38:21
31,W,02:16:56,05:38:21
58,M,02:10:34,05:38:21
31,W,02:23:49,05:38:21
43,W,02:20:55,05:38:22
49,W,02:19:29,05:38:22
64,M,02:17:06,05:38:22
38,W,02:17:42,05:38:23
32,W,02:33:06,05:38:23
46,W,02:15:36,05:38:23
25,M,02:13:10,05:38:24
47,M,02:23:38,05:38:24
51,M,02:16:36,05:38:24
41,M,02:01:58,05:38:25
41,M,02:14:28,05:38:26
31,M,02:15:34,05:38:26
53,M,02:24:08,05:38:26
47,W,02:19:33,05:38:27
33,W,02:11:09,05:38:27
48,W,02:17:57,05:38:28
55,M,02:32:03,05:38:28
27,W,02:28:37,05:38:29
47,W,02:30:04,05:38:30
45,W,02:25:23,05:38:30
27,W,02:28:20,05:38:31
35,M,02:21:55,05:38:31
45,M,02:21:42,05:38:31
53,W,02:17:41,05:38:32
51,W,02:22:25,05:38:32
29,W,02:20:15,05:38:33
35,W,02:39:24,05:38:33
22,W,02:09:13,05:38:34
55,M,02:12:16,05:38:34
27,W,02:13:52,05:38:34
30,W,02:28:17,05:38:34
46,M,02:29:13,05:38:35
44,W,02:19:05,05:38:35
27,W,02:19:52,05:38:36
49,W,02:27:34,05:38:36
35,M,02:06:14,05:38:36
42,M,02:27:41,05:38:36
35,M,02:13:17,05:38:37
47,W,02:22:32,05:38:37
44,M,02:11:29,05:38:37
46,M,02:21:31,05:38:38
24,M,02:27:22,05:38:38
69,M,02:13:34,05:38:38
55,M,02:19:12,05:38:39
38,W,02:27:44,05:38:39
40,W,02:14:58,05:38:41
44,M,02:19:18,05:38:41
49,W,02:23:47,05:38:42
48,W,02:24:20,05:38:42
41,W,02:18:21,05:38:42
24,M,02:13:45,05:38:42
44,M,02:21:37,05:38:43
50,W,02:28:16,05:38:43
43,M,02:21:07,05:38:43
51,M,02:27:00,05:38:44
33,W,02:16:24,05:38:44
46,M,02:15:29,05:38:45
57,M,02:25:58,05:38:45
26,W,02:25:36,05:38:45
27,M,02:29:07,05:38:46
37,M,02:22:44,05:38:46
47,W,02:20:03,05:38:46
31,W,02:33:59,05:38:47
52,W,02:18:05,05:38:47
44,W,02:21:47,05:38:48
27,M,02:07:49,05:38:48
37,M,02:30:35,05:38:48
58,M,02:15:14,05:38:50
35,M,02:19:32,05:38:50
54,M,02:23:30,05:38:50
38,W,02:15:20,05:38:51
38,W,02:34:20,05:38:51
28,W,02:25:52,05:38:51
25,M,02:05:03,05:38:52
51,M,02:29:11,05:38:52
30,W,02:28:18,05:38:52
47,M,02:20:48,05:38:53
33,M,02:22:10,05:38:54
44,W,02:28:04,05:38:54
44,M,02:13:35,05:38:54
24,M,02:19:40,05:38:55
46,W,02:14:45,05:38:55
43,W,02:16:27,05:38:55
52,M,02:18:38,05:38:55
33,W,02:25:50,05:38:56
54,W,02:21:19,05:38:56
44,W,02:21:48,05:38:57
31,W,02:21:32,05:38:57
34,W,02:18:42,05:38:57
34,W,02:21:35,05:38:57
50,M,02:26:43,05:38:57
38,M,02:12:28,05:38:57
44,M,02:32:59,05:38:57
56,M,02:18:42,05:38:59
24,M,02:10:30,05:39:00
35,M,02:10:27,05:39:00
57,W,02:16:51,05:39:00
52,M,02:08:14,05:39:01
49,M,02:24:11,05:39:01
38,W,02:08:01,05:39:02
40,W,02:21:31,05:39:02
59,M,02:29:25,05:39:02
41,W,02:16:47,05:39:02
46,M,02:11:49,05:39:02
50,M,02:29:02,05:39:02
61,M,02:20:04,05:39:04
23,M,02:11:42,05:39:04
41,M,02:27:08,05:39:04
45,W,02:23:25,05:39:05
42,W,02:12:56,05:39:06
51,M,02:06:37,05:39:06
44,M,02:20:15,05:39:07
40,M,02:21:58,05:39:07
64,M,02:29:58,05:39:07
39,W,02:20:21,05:39:07
69,M,02:27:42,05:39:08
26,M,01:50:58,05:39:10
70,M,02:15:20,05:39:10
35,W,02:20:19,05:39:10
41,M,02:23:44,05:39:11
45,W,02:20:48,05:39:11
60,W,02:20:11,05:39:12
46,W,02:14:35,05:39:13
50,M,02:31:28,05:39:13
49,W,02:18:16,05:39:13
66,M,02:21:54,05:39:15
42,M,02:22:41,05:39:16
31,M,02:19:12,05:39:16
40,M,02:14:35,05:39:17
41,M,02:18:43,05:39:18
28,W,02:35:26,05:39:18
54,M,02:24:41,05:39:18
53,M,02:22:38,05:39:18
20,W,02:20:23,05:39:18
62,M,02:11:10,05:39:18
24,W,02:35:25,05:39:19
55,M,01:55:45,05:39:19
46,M,02:29:53,05:39:19
25,M,02:15:35,05:39:19
40,W,02:13:40,05:39:20
35,W,02:20:52,05:39:20
48,M,02:17:06,05:39:20
49,W,02:22:59,05:39:20
23,M,02:27:42,05:39:20
47,M,02:27:11,05:39:20
29,M,02:22:16,05:39:20
45,W,02:31:10,05:39:20
34,M,02:25:17,05:39:21
45,W,02:13:35,05:39:21
44,M,02:21:37,05:39:21
41,W,02:12:53,05:39:22
38,M,02:06:05,05:39:22
30,W,02:20:22,05:39:23
29,M,02:22:49,05:39:24
49,M,02:15:06,05:39:24
42,W,02:08:23,05:39:24
30,W,02:19:13,05:39:26
45,W,02:21:34,05:39:26
36,M,02:18:52,05:39:26
41,W,02:14:10,05:39:26
32,M,02:23:55,05:39:28
23,W,02:11:14,05:39:29
45,M,02:11:56,05:39:29
25,M,02:16:29,05:39:29
44,W,02:20:05,05:39:30
27,W,02:27:33,05:39:30
51,M,02:21:54,05:39:30
47,M,02:26:03,05:39:30
35,W,02:18:25,05:39:30
33,M,02:10:58,05:39:31
43,W,02:29:08,05:39:32
38,W,02:32:23,05:39:32
24,M,02:19:52,05:39:32
38,W,02:22:27,05:39:33
60,M,02:03:43,05:39:33
30,M,02:13:49,05:39:33
33,M,02:09:10,05:39:33
32,W,02:22:02,05:39:33
42,M,02:21:42,05:39:35
38,M,02:30:13,05:39:35
47,M,02:09:26,05:39:35
66,M,02:18:06,05:39:35
43,W,02:24:47,05:39:36
43,M,02:22:03,05:39:36
53,M,02:17:30,05:39:36
27,M,02:14:54,05:39:36
43,M,02:19:25,05:39:37
34,W,02:19:29,05:39:37
24,W,02:33:56,05:39:37
40,M,02:30:54,05:39:38
41,M,02:26:51,05:39:39
38,W,02:23:09,05:39:39
31,M,02:17:31,05:39:39
30,M,02:29:01,05:39:39
65,W,02:15:30,05:39:40
29,M,02:09:51,05:39:40
44,W,02:19:41,05:39:40
63,W,02:21:29,05:39:40
46,M,02:24:05,05:39:41
45,M,02:28:15,05:39:41
31,M,02:22:01,05:39:41
43,M,02:30:15,05:39:42
52,W,02:19:29,05:39:42
44,M,02:12:57,05:39:42
47,W,02:27:32,05:39:42
49,M,02:19:29,05:39:43
47,M,02:16:28,05:39:43
57,M,02:14:07,05:39:44
40,W,02:19:08,05:39:44
31,W,02:23:14,05:39:44
40,M,02:18:16,05:39:45
21,W,02:27:13,05:39:45
47,W,02:17:59,05:39:46
33,M,02:09:34,05:39:47
38,M,02:16:18,05:39:47
46,M,02:18:47,05:39:47
46,M,02:26:41,05:39:47
35,W,02:21:25,05:39:48
41,M,02:17:12,05:39:48
42,W,02:19:41,05:39:48
63,W,02:18:44,05:39:50
28,M,02:17:35,05:39:50
48,M,02:21:30,05:39:52
29,W,02:23:20,05:39:54
37,M,02:12:16,05:39:54
51,W,02:21:18,05:39:54
20,W,02:34:50,05:39:55
38,M,02:11:03,05:39:55
41,W,02:22:19,05:39:55
55,W,02:21:11,05:39:55
28,W,02:16:37,05:39:56
36,M,02:26:49,05:39:56
54,M,02:10:03,05:39:56
26,W,02:26:45,05:39:56
49,W,02:06:06,05:39:57
42,M,02:11:24,05:39:57
52,M,02:13:49,05:39:57
32,M,02:20:24,05:39:59
40,M,02:18:10,05:39:59
48,W,02:33:02,05:39:59
57,M,02:08:48,05:40:00
60,M,02:27:27,05:40:00
46,M,02:13:42,05:40:01
38,M,02:16:38,05:40:01
21,M,02:03:28,05:40:02
42,W,02:25:43,05:40:03
31,W,02:12:07,05:40:03
37,M,02:17:36,05:40:03
40,M,02:05:43,05:40:04
38,M,02:16:16,05:40:04
26,M,02:13:17,05:40:05
50,M,02:08:07,05:40:05
23,M,02:14:50,05:40:06
53,W,02:16:41,05:40:06
35,M,02:21:23,05:40:06
38,M,02:25:17,05:40:06
41,W,02:21:35,05:40:06
26,M,02:19:03,05:40:06
41,W,02:23:13,05:40:07
51,W,02:24:05,05:40:07
53,M,02:27:33,05:40:08
28,W,02:14:52,05:40:08
35,W,02:26:06,05:40:08
39,W,02:33:05,05:40:08
40,M,02:28:57,05:40:08
39,W,02:17:58,05:40:09
32,M,02:22:45,05:40:10
43,W,02:13:30,05:40:10
37,M,02:09:19,05:40:10
46,M,02:14:15,05:40:10
24,W,02:23:17,05:40:10
47,W,02:36:45,05:40:10
28,M,02:36:49,05:40:10
33,W,02:21:34,05:40:10
26,M,02:14:33,05:40:11
40,W,02:16:35,05:40:11
33,M,02:26:41,05:40:11
31,W,02:06:55,05:40:11
34,M,02:18:33,05:40:11
44,M,02:08:43,05:40:12
57,M,02:15:58,05:40:12
51,W,02:16:18,05:40:13
43,M,02:26:58,05:40:14
31,W,02:14:08,05:40:15
39,W,02:29:08,05:40:15
26,W,02:25:39,05:40:15
55,M,02:32:12,05:40:15
46,W,02:27:36,05:40:16
35,M,02:09:29,05:40:16
30,M,02:13:13,05:40:16
47,W,02:14:55,05:40:16
43,W,02:21:09,05:40:17
55,M,02:17:47,05:40:17
26,M,02:12:42,05:40:18
39,M,02:21:03,05:40:18
38,M,02:23:11,05:40:19
37,M,02:17:34,05:40:19
31,M,02:26:41,05:40:19
48,M,02:20:39,05:40:20
38,M,02:16:22,05:40:20
28,W,02:25:23,05:40:21
46,W,02:13:53,05:40:21
28,W,02:24:18,05:40:22
27,M,02:14:35,05:40:22
62,M,02:12:09,05:40:24
46,M,02:17:01,05:40:25
58,M,02:27:29,05:40:27
46,M,02:10:14,05:40:27
39,M,02:32:46,05:40:27
56,W,02:21:43,05:40:27
48,M,02:04:05,05:40:28
62,M,02:17:38,05:40:28
24,W,02:13:00,05:40:29
44,W,02:23:21,05:40:30
31,W,02:20:50,05:40:30
27,W,02:23:15,05:40:30
50,M,02:20:57,05:40:31
33,W,02:30:42,05:40:31
42,W,02:23:42,05:40:31
46,M,02:19:34,05:40:32
49,M,02:14:12,05:40:33
59,M,02:24:43,05:40:34
34,W,02:24:04,05:40:35
32,W,02:22:20,05:40:35
29,M,02:11:02,05:40:35
43,W,02:25:43,05:40:36
25,W,02:30:09,05:40:37
50,M,02:16:40,05:40:37
52,W,02:23:45,05:40:37
28,W,02:21:41,05:40:38
37,M,02:21:30,05:40:39
36,W,02:26:46,05:40:40
69,M,02:20:33,05:40:40
56,M,02:23:48,05:40:40
34,W,02:23:39,05:40:40
33,M,02:24:28,05:40:41
28,W,02:22:28,05:40:41
38,W,02:26:30,05:40:41
45,M,02:08:32,05:40:42
45,M,02:27:42,05:40:43
52,M,02:37:01,05:40:43
35,W,02:25:29,05:40:44
54,M,02:18:15,05:40:44
43,M,02:21:59,05:40:45
33,W,02:33:23,05:40:45
28,M,02:36:24,05:40:46
28,W,02:13:45,05:40:46
47,M,02:23:14,05:40:47
44,M,02:07:41,05:40:47
43,W,02:21:09,05:40:47
22,W,02:20:02,05:40:47
28,W,02:22:53,05:40:47
57,M,02:12:18,05:40:48
28,W,02:21:28,05:40:48
64,M,02:18:12,05:40:48
40,W,02:28:10,05:40:48
33,W,02:25:53,05:40:48
47,W,02:11:25,05:40:48
58,M,02:05:11,05:40:49
36,M,02:34:12,05:40:49
31,M,02:29:59,05:40:50
56,W,02:24:36,05:40:50
36,M,02:08:03,05:40:51
50,W,02:21:11,05:40:51
30,W,02:25:41,05:40:52
31,W,02:24:39,05:40:52
44,M,02:17:59,05:40:52
50,W,02:18:39,05:40:52
67,W,02:22:04,05:40:52
47,W,02:13:41,05:40:53
43,W,02:17:30,05:40:53
50,M,02:33:54,05:40:54
26,W,02:11:55,05:40:54
52,M,02:29:38,05:40:54
32,W,02:21:16,05:40:56
42,W,02:18:19,05:40:56
31,M,02:19:00,05:40:56
31,W,02:21:55,05:40:57
32,W,02:35:12,05:40:57
41,M,02:34:59,05:40:58
29,W,02:24:33,05:40:58
30,W,02:19:18,05:40:59
53,M,02:32:26,05:40:59
40,M,02:18:52,05:40:59
42,W,02:22:15,05:40:59
43,M,02:17:25,05:41:00
39,W,02:14:22,05:41:00
34,W,02:23:52,05:41:00
40,M,02:21:04,05:41:01
38,W,02:13:39,05:41:02
37,M,02:30:17,05:41:02
19,W,02:11:48,05:41:02
36,W,02:22:44,05:41:02
22,W,02:18:53,05:41:03
36,M,02:20:35,05:41:03
38,W,02:24:39,05:41:03
27,M,02:08:35,05:41:04
59,W,02:27:28,05:41:04
39,M,02:14:33,05:41:04
28,W,02:26:07,05:41:04
23,M,02:28:38,05:41:05
36,W,02:25:50,05:41:06
32,M,02:27:13,05:41:07
39,W,02:25:40,05:41:07
54,M,02:15:52,05:41:07
42,M,01:58:03,05:41:07
39,W,02:22:01,05:41:08
37,W,02:17:40,05:41:09
27,W,02:24:13,05:41:10
40,M,02:16:44,05:41:10
45,M,02:21:58,05:41:10
26,M,02:05:34,05:41:10
28,M,02:06:48,05:41:11
25,W,02:09:26,05:41:12
36,M,02:23:00,05:41:12
46,W,02:12:16,05:41:12
31,W,02:21:16,05:41:13
33,W,02:22:43,05:41:13
32,M,02:09:58,05:41:13
41,M,02:15:17,05:41:14
32,M,02:24:47,05:41:14
49,W,02:18:59,05:41:15
63,M,02:15:08,05:41:15
57,W,02:13:16,05:41:15
31,W,02:15:56,05:41:16
25,W,02:13:04,05:41:16
43,M,02:17:25,05:41:16
48,W,02:20:48,05:41:17
45,M,02:21:28,05:41:17
41,W,02:35:35,05:41:17
45,W,02:17:40,05:41:18
59,M,02:17:55,05:41:18
42,M,02:22:20,05:41:18
31,W,02:26:58,05:41:20
46,W,02:33:38,05:41:20
62,M,02:25:48,05:41:21
29,W,02:07:25,05:41:21
71,M,02:15:37,05:41:21
65,M,02:15:23,05:41:21
27,M,02:23:54,05:41:22
36,W,02:27:50,05:41:23
43,W,02:34:24,05:41:23
37,M,02:17:34,05:41:24
41,M,02:17:21,05:41:25
54,M,02:21:48,05:41:27
39,M,02:23:12,05:41:27
37,W,02:22:00,05:41:27
48,M,02:16:43,05:41:27
56,M,02:24:29,05:41:27
56,W,02:24:07,05:41:28
46,W,02:13:50,05:41:28
42,W,02:16:24,05:41:28
42,M,02:19:02,05:41:29
23,W,02:24:27,05:41:29
56,M,02:22:35,05:41:29
38,M,02:10:11,05:41:30
50,M,02:14:47,05:41:30
30,M,02:34:31,05:41:30
66,M,02:16:48,05:41:31
31,M,02:17:30,05:41:31
25,W,02:37:22,05:41:32
23,M,02:14:47,05:41:32
56,M,02:29:20,05:41:32
41,M,02:10:52,05:41:33
39,W,02:20:33,05:41:33
45,M,02:08:58,05:41:33
51,M,02:17:35,05:41:34
75,M,02:28:55,05:41:34
51,M,02:29:01,05:41:34
46,W,02:20:18,05:41:34
